query,query_len_type,query_sentiment,query_search_type,query_form,LLM,emo_feature_name,emo_feature_percent
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,negative,25.41
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,neutral,41.95
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,joy,12.28
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,anger,12.56
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,surprise,12.1
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,disgust,12.19
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,fear,12.74
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,sadness,12.28
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,trust,13.27
trova 3 animali a rischio di estinzione,long,neutral,fact,RQ_neutral,Gemma,anticipation,12.57
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,positive,32.48
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,negative,28.63
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,neutral,38.88
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,joy,12.36
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,anger,13.08
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,surprise,12.45
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,disgust,12.19
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,fear,12.44
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,sadness,12.06
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,trust,13.13
un bambino sano quanto pasti fa al giorno,long,neutral,fact,RQ_neutral,Gemma,anticipation,12.3
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,positive,32.46
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,negative,24.31
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,neutral,43.23
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,joy,12.16
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,anger,12.67
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,surprise,12.3
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,disgust,12.14
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,fear,12.46
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,sadness,12.21
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,trust,13.44
un fantasma delle montagne foto,short,neutral,fact,RQ_neutral,Gemma,anticipation,12.61
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,positive,33.27
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,negative,27.37
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,neutral,39.36
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,joy,12.37
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,anger,12.77
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,surprise,12.34
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,disgust,12.31
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,fear,12.54
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,sadness,12.2
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,trust,12.96
vulcano attivo piu atlantico,short,neutral,fact,RQ_neutral,Gemma,anticipation,12.52
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,positive,32.48
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,negative,28.63
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,neutral,38.88
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,joy,12.36
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,anger,13.08
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,surprise,12.45
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,disgust,12.19
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,fear,12.44
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,sadness,12.06
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,trust,13.13
wwf in via di estinzione,short,neutral,fact,RQ_neutral,Gemma,anticipation,12.3
zigurat,short,positive,unknown,RQ_neutral,Gemma,positive,40.81
zigurat,short,positive,unknown,RQ_neutral,Gemma,negative,21.06
zigurat,short,positive,unknown,RQ_neutral,Gemma,neutral,38.13
zigurat,short,positive,unknown,RQ_neutral,Gemma,joy,12.06
zigurat,short,positive,unknown,RQ_neutral,Gemma,anger,12.24
zigurat,short,positive,unknown,RQ_neutral,Gemma,surprise,12.26
zigurat,short,positive,unknown,RQ_neutral,Gemma,disgust,11.92
zigurat,short,positive,unknown,RQ_neutral,Gemma,fear,12.33
zigurat,short,positive,unknown,RQ_neutral,Gemma,sadness,12.23
zigurat,short,positive,unknown,RQ_neutral,Gemma,trust,14.14
zigurat,short,positive,unknown,RQ_neutral,Gemma,anticipation,12.83
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,positive,31.43
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,negative,22.46
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,neutral,46.11
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,joy,12.26
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,anger,12.55
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,surprise,12.27
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,disgust,11.98
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,fear,12.66
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,sadness,12.44
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,trust,13.49
i vantaggi della dieta mediterranea,short,neutral,opensearch,RQ_neutral,Gemma,anticipation,12.35
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,positive,31.57
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,negative,22.89
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,neutral,45.55
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,joy,12.25
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,anger,12.43
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,surprise,12.26
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,disgust,11.93
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,fear,12.53
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,sadness,12.16
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,trust,13.72
il leopardo delle nevi e invertebrato o vertebrato,long,neutral,fact,RQ_neutral,Gemma,anticipation,12.72
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,positive,39.19
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,negative,21.82
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,neutral,38.99
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,joy,12.26
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,anger,12.84
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,surprise,12.36
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,disgust,12.09
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,fear,12.1
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,sadness,12.33
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,trust,13.39
chi era san giuseppe,short,neutral,fact,RQ_neutral,Gemma,anticipation,12.64
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,positive,35.52
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,negative,28.83
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,neutral,35.65
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,joy,12.28
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,anger,12.86
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,surprise,12.17
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,disgust,12.58
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,fear,12.5
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,sadness,12.32
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,trust,13.02
come e nata la festa del papa,long,neutral,opensearch,RQ_neutral,Gemma,anticipation,12.28
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,positive,25.18
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,negative,30.84
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,neutral,43.97
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,joy,12.24
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,anger,12.59
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,surprise,12.17
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,disgust,12.17
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,fear,12.86
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,sadness,12.71
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,trust,13.13
come possiamo aiutare gli animali in estinzione,long,neutral,infosearch,RQ_neutral,Gemma,anticipation,12.14
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,positive,30.77
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,negative,22.85
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,neutral,46.38
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,joy,12.17
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,anger,12.5
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,surprise,12.24
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,disgust,12.23
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,fear,12.97
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,sadness,12.5
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,trust,13.04
come si formano i vulcani,short,neutral,opensearch,RQ_neutral,Gemma,anticipation,12.36
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,positive,39.39
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,negative,23.6
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,neutral,37.01
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,joy,12.07
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,anger,12.17
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,surprise,12.46
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,disgust,11.77
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,fear,12.48
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,sadness,12.27
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,trust,13.71
come si localizza un punto su una mappa,long,neutral,multisteps,RQ_neutral,Gemma,anticipation,13.06
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,positive,27.85
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,negative,33.73
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,neutral,38.42
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,joy,12.3
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,anger,12.34
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,surprise,12.67
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,disgust,11.81
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,fear,13.12
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,sadness,12.49
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,trust,12.45
come si sviluppa un tornado,short,neutral,infosearch,RQ_neutral,Gemma,anticipation,12.82
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,positive,28.11
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,negative,36.23
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,neutral,35.66
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,joy,12.41
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,anger,12.52
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,surprise,12.67
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,disgust,11.92
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,fear,12.92
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,sadness,12.43
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,trust,12.55
come si sviluppa un tornado e i suoi effetti,long,positive,infosearch,RQ_neutral,Gemma,anticipation,12.57
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,positive,32.55
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,negative,21.55
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,neutral,45.9
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,joy,12.15
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,anger,12.14
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,surprise,12.55
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,disgust,11.67
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,fear,12.47
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,sadness,12.16
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,trust,13.62
come si trova un punto su una mappa,long,positive,multisteps,RQ_neutral,Gemma,anticipation,13.24
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,positive,26.72
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,negative,28.91
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,neutral,44.37
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,joy,12.81
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,anger,12.74
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,surprise,12.61
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,disgust,12.21
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,fear,12.5
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,sadness,12.3
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,trust,12.4
come viene classificato il leopardo delle nevi,long,negative,fact,RQ_neutral,Gemma,anticipation,12.43
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,positive,28.0
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,negative,19.4
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,neutral,52.59
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,joy,12.34
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,anger,12.14
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,surprise,12.14
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,disgust,12.13
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,fear,12.71
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,sadness,12.41
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,trust,13.33
cosa possiamo fare per aiutare le specie in estinzione,long,negative,infosearch,RQ_neutral,Gemma,anticipation,12.82
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,positive,29.22
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,negative,24.23
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,neutral,46.55
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,joy,12.14
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,anger,12.35
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,surprise,12.17
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,disgust,12.07
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,fear,12.7
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,sadness,12.59
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,trust,13.25
cosa possiamo fare per aiutare le specie in via di estinzione,long,negative,multisteps,RQ_neutral,Gemma,anticipation,12.73
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,positive,35.89
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,negative,26.91
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,neutral,37.2
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,joy,12.26
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,anger,12.67
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,surprise,12.14
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,disgust,12.19
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,fear,12.54
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,sadness,12.33
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,trust,13.37
il mostro nero e un tornado,short,neutral,multisteps,RQ_neutral,Gemma,anticipation,12.51
