QID,Query,Prompt Type,IAS,Resp,Rank,date_generated
qGEN137, Micerino,General,Bing,"Micerino - Wikipedia. Menkaura (fl. XXVI secolo a.C.) è stato un sovrano egizio della IV dinastia, meglio conosciuto con il nome ellenizzato di Micerino (Mykerinos), in Erodoto, e Menkheres, in Manetone. Talvolta il nome può comparire anche come Micherino [ 8 ] .",1,2025_02_12
qGEN137, Micerino,General,Bing,"LE TRIADI DI MICERINO - LA CIVILTA' EGIZIA. I tre gruppi statuari di Micerino riflettono pienamente l’ideale classico della scultura di corte, in cui la natura umana del sovrano è trasfigurata in una dimensione divina. Altri due esempi di triadi di Micerino sono oggi conservate nel Museum of Fine Art di Boston.",2,2025_02_12
qGEN137, Micerino,General,Bing,"Piramide di Micerino - Wikipedia. La Piramide di Micerino o Menkaura, eretta nell'ultima area libera dell’altopiano roccioso di Giza, era il cenotafio del sovrano denominato Neter Menkaura ossia «Divino [è] Micerino».",3,2025_02_12
qGEN137, Micerino,General,Bing,"Micerino e la moglie Khamerer-Nebti - Wikipedia. Micerino e la moglie Khamerer-Nebti è un gruppo scultoreo di autore ignoto, realizzato nel 2520 a.C. circa e conservato presso il Museum of Fine Arts di Boston.",4,2025_02_12
qGEN137, Micerino,General,Bing,"L’INTERNO DELLA PIRAMIDE DI MICERINO – LA CIVILTA' EGIZIA. La piramide di Micerino misura 103 m. di lato e 62 m. in altezza ed è quindi grande solo un decimo rispetto a quella di Cheope; nonostante ciò essa era un vero gioiello, in quanto fu costruita con blocchi di dimensioni maggiori ed era rivestita almeno per la parte inferiore di granito rosso di Assuan, una pietra pregiata, molto dura da ...",5,2025_02_12
qGEN137, Micerino,General,Bing,"Piramide di Micerino, Guida alla Visita - Egitto 2025 | Arché Travel. In questo articolo, vogliamo condurvi alla scoperta della terza piramide di Giza in ordine di grandezza, luogo di sepoltura del faraone Micerino, che regnò sull’Antico Egitto durante la IV dinastia.",6,2025_02_12
qGEN137, Micerino,General,Bing,"La piramide di Micerino - Egitto. La piramide di Micerino è la minore delle tre grandi piramidi costruite sull’altopiano di Giza. Si tratta dell’antico cenotafio del sovrano denominato “Menkaura”. Precisamente misurava in altezza quasi 66 metri; oggi invece riesce a raggiungere i 62 metri con una base quadrata, con lato di 103 metri circa.",7,2025_02_12
qGEN137, Micerino,General,Bing,"Piramide di Micerino - Tour Egitto. La piramide di Micerino, situata nella necropoli di Giza, in Egitto, fu costruita per il faraone Micerino (o Menkaura), che regnò durante l'Antico Regno dell'Egitto, nella V dinastia. Micerino regnò dal 2490 al 2472 a.C. e fu il successore di Chefren (Khafre), il faraone che commissionò la costruzione della Grande Piramide di Giza .",8,2025_02_12
qGEN137, Micerino,General,Bing,"Piramide di Micerino | Piramide Micerino - crocierasulnilo.com. La Piramide di Micerino, l'ultima delle tre grandi piramidi di Giza, è un'opera straordinaria dell'antico Egitto. La sua architettura unica, il suo significato simbolico e la sua storia affascinante la rendono un tesoro da scoprire.",9,2025_02_12
qGEN137, Micerino,General,Bing,"Piramide di Micerino: la più piccola delle piramidi di Giza. La piramide di Micerino è uno dei monumenti più importanti dell’antico Egitto. È un simbolo della potenza e della ricchezza del regno egiziano. La piramide è anche un importante sito archeologico, che ha fornito agli studiosi informazioni preziose sulla civiltà egizia.",10,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"COME SI COSTRUIVANO LE PIRAMIDI? – LA CIVILTA' EGIZIA. La cava di Hatnoub, da cui è stata estratta la statua, si trova a una ventina di chilometri a sud-est, nel deserto orientale. Un’antica rete di strade collegate a questo sito è stata scoperta nei pressi di Deir el-Bersheh, nell’area della necropoli del Medio Regno dove è ubicata la tomba di Djehuthyhotep.",1,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"Piramidi egizie - Wikipedia. Le piramidi egizie sono costruzioni architettoniche di forma piramidale con base perlopiù quadrata o, talvolta, rettangolare.",2,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"Come hanno fatto gli Egiziani a costruire le piramidi?. Le piramidi d'Egitto sono uno dei misteri più affascinanti dell'antichità. Scopri con Focus Junior come ha fatto questo popolo, 3mila anni fa, a costruire questi grandiosi monumenti. La storia delle piramidi è una storia di fatica e di ingegno portata alle estreme conseguenze.",3,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"La costruzione delle piramidi | Storia egiziana – Egyptian History. Scopri tutto quello che c'è da sapere sulla costruzione delle piramidi egizie: il loro metodo di costruzione, le loro stanze e i loro tesori!",4,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,Teorie sulla costruzione delle piramidi egizie - Wikipedia. Esistono parecchie ipotesi concernenti le tecniche di costruzione delle piramidi egizie. Queste tecniche sembrano essersi sviluppate nel tempo: le piramidi più recenti non furono erette con le stesse procedure adoperate per le più antiche.,5,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"""Egizi e piramidi: costruzione, funzione e misteri di un'iconica .... Le piramidi sono antichi monumenti costruiti dagli Egizi durante il loro periodo storico più glorioso, il Nuovo Regno. Queste imponenti strutture erano generalmente costruite per i faraoni, e si pensava che fossero utilizzate come tombe per la loro sepoltura.",6,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"Come Sono State Costruite Le Piramidi - Viaggio in Egitto. Le piramidi egizie, costruite intorno al 2580-2560 a.C. durante i periodi del Regno Antico e Medio, rimangono uno dei misteri più affascinanti dell'antichità. Strutture maestose sorti come tombe per i faraoni e le loro consorti, si basavano sulla credenza nell'aldilà e nella resurrezione.",7,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"Come hanno costruito le piramidi? - scienceblog. Attraverso una sintesi di prove e analisi, ci proponiamo di far luce sulle notevoli conquiste dell'antica civiltà egizia e di offrire approfondimenti sui complessi processi coinvolti nella costruzione delle piramidi.",8,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"Il mistero della costruzione delle Piramidi di Giza| Elle Decor. Per prepararsi all'aldilà, fecero costruire tombe colossali, piene di tutto ciò di cui un dio poteva avere bisogno: le piramidi. Ma chi le costruì? E soprattutto, come hanno fatto? Chi si nasconde nelle piramidi di Giza? Il faraone Chufu fu il primo re egizio a far costruire una piramide a Giza. Lo fece nel 2550 a.C. circa.",9,2025_02_12
qGEN138,come si fa una piramide egizia,General,Bing,"Finalmente sappiamo come furono costruite le piramidi: svelato mistero .... Grazie a indagini satellitari e studi sul campo, gli archeologi hanno finalmente scoperto come gli antichi egizi riuscirono a trasportare i pesantissimi materiali per costruire le piramidi,...",10,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Piramidi Altezza: L'Altezza delle 8 Piramidi più Famosi - Tour Egitto. La Piramide Rossa misura circa 105 metri di altezza, rendendola la terza piramide più alta dell'Egitto, dopo la Grande Piramide di Giza e la Piramide di Khafre. Realizzata in calcare rosso, da cui deriva il suo nome, la piramide presenta una struttura interna complessa con camere e corridoi.",1,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Piramide di Cheope - Wikipedia. Quando fu costruita, la piramide di Cheope era alta circa 146,6 metri (280 cubiti egiziani) ed era pertanto la costruzione più alta realizzata fino ad allora. La sua altezza attuale è tuttavia di soli 138 metri e risulta essere pertanto di poco più alta della piramide di Chefren, alta 136 metri.",2,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"La grande piramide: il più grande in Egitto - Buonotourist. Qual è la piramide più alta in Egitto? La Grande Piramide di Cheope è la piramide più alta d'Egitto. Sai dov'è? Sorge nella piana di Gizeh, molto vicino al Cairo, l'attuale capitale dell'Egitto. Arrivò a misurare 146,7 metri al momento della sua costruzione (attualmente misura 138,8 m).",3,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Piramidi di Giza Altezza: Scopri le Meraviglie Antiche - Viaggio in Egitto. Qual è l'altezza delle principali piramidi egizie? La Piramide di Cheope, la più grande del complesso di Giza, raggiunge un'altezza di 147 metri. È seguita dalla Piramide di Chefren, alta 136 metri, e dalla Piramide di Micerino, che misura 61 metri.",4,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Impressionante altezza delle Piramidi di Giza: un enigma millenario!. La Grande Piramide di Cheope è la più alta e la più grande tra le piramidi di Giza, con un’altezza stimata di circa 146 metri. Costruita durante il regno del faraone Cheope nel periodo dell’Antico Regno dell’Egitto, la sua struttura imponente e la sua forma a piramide la rendono un’opera architettonica straordinaria.",5,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,Il mistero della costruzione delle Piramidi di Giza| Elle Decor. Il faraone Chufu fu il primo re egizio a far costruire una piramide a Giza. Lo fece nel 2550 a.C. circa. Originariamente alta 147 metri - oggi ancora 138 - la piramide di Chufu è la più grande piramide dell ... di sfinge del mondo ed è lunga circa 73 metri e alta 20 metri. Non è chiaro se la sfinge sia stata effettivamente ...,6,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Le Piramidi Egizie: Scoperta delle 9 Piramidi più Famose - Tour Egitto. La Grande Piramide di Giza è la più famosa delle piramidi egizie e uno dei sette meraviglie del mondo antico. Costruita per il faraone Cheope intorno al 2500 a.C., questa piramide è un'imponente struttura di 146 metri di altezza e ha richiesto oltre 2 milioni di blocchi di pietra per la sua costruzione.",7,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Piramidi egizie - Wikipedia. La piramide, infatti, alta complessivamente 101,15 m (originariamente raggiungeva i 105,07) e con una base quadrata di 188,60 m di lato, presenta un'inclinazione delle pareti di 54°3'13"" fino all'altezza di 49,07 m per poi variare in 43°21' per i successivi 56 m [72]. È, di fatto, la piramide meglio conservata poiché è ancora quasi ...",8,2025_02_12
qGEN139,qual Ã© la piramide egizia piu alta,General,Bing,"Piramidi Egiziane | Quante Piramidi ci sono in Egitto. Quando le persone parlano delle piramidi Egiziane di Giza, si riferiscono principalmente a tre strutture distinte tra le quali la Piramide di Micerino è di gran lunga la più piccola. Costruita nel 2510 aC per il faraone Micerino della IV dinastia, questa piramide si trova a un'altezza totale di 65 metri (213 piedi).",9,2025_02_12
qGEN140,quanto Ã¨ alta la tomba del padre di  micerino,General,Bing,"La Piramide di Micerino | L'ultima piramide di Giza - Pyramid of Giza. Il complesso piramidale di Micerino, completato intorno al 2510 a.C., fu l'ultimo costruito sull'Altopiano di Giza. Si tratta della tomba del faraone egiziano Micerino, appartenente alla IV dinastia, che successe al trono di suo padre Chefren.",1,2025_02_12
qGEN140,quanto Ã¨ alta la tomba del padre di  micerino,General,Bing,"Piramide di Micerino - Wikipedia. La Piramide di Micerino o Menkaura, eretta nell'ultima area libera dell’ altopiano roccioso di Giza, era il cenotafio del sovrano denominato Neter Menkaura ossia «Divino [è] Micerino ». Altezza totale iniziale 65,5 metri. Altezza odierna 62 metri. Base quadrata con lato di 103,4 metri. Angolo basale 51°20'25"". Volume (arr) 252.500 m³.",2,2025_02_12
qGEN140,quanto Ã¨ alta la tomba del padre di  micerino,General,Bing,"L’INTERNO DELLA PIRAMIDE DI MICERINO – LA CIVILTA' EGIZIA. La piramide di Micerino misura 103 m. di lato e 62 m. in altezza ed è quindi grande solo un decimo rispetto a quella di Cheope; nonostante ciò essa era un vero gioiello, in quanto fu costruita con blocchi di dimensioni maggiori ed era rivestita almeno per la parte inferiore di granito rosso di Assuan, una pietra pregiata, molto dura da ...",3,2025_02_12
qGEN140,quanto Ã¨ alta la tomba del padre di  micerino,General,Bing,"La piramide di Micerino - Egitto. La piramide di Micerino è la minore delle tre grandi piramidi costruite sull’altopiano di Giza. Si tratta dell’antico cenotafio del sovrano denominato “Menkaura”. Precisamente misurava in altezza quasi 66 metri; oggi invece riesce a raggiungere i 62 metri con una base quadrata, con lato di 103 metri circa.",4,2025_02_12
qGEN140,quanto Ã¨ alta la tomba del padre di  micerino,General,Bing,"La Piramide di Micerino - Guida Alla Visita 2025. La Piramide di Micerino si trova all’interno della Necropoli di Giza, a 25 km dalla capitale Il Cairo, in Egitto. Questa monumentale scultura funeraria è collocata nella parte sud della piana, accanto alla Piramide di Chefren che, secondo gli storici, era suo padre.",5,2025_02_12
qGEN140,quanto Ã¨ alta la tomba del padre di  micerino,General,Bing,"LA PIRAMIDE DI MICERINO - LA CIVILTA' EGIZIA. La piramide era alta in origine 65,5 m, (oggi 62 m), con una base quadrata di 103,4 m ed un’inclinazione di 51°20’25”. Secondo alcuni pare evidente una certa fretta da parte del costruttore che potrebbe averla edificata in più riprese, cosa che si deduce anche dall’uso di materiali vari, mattoni crudi da riempimento e varie tecniche.",6,2025_02_12
